Timestamp(KST),BTC_Price($),1m_Rolling_Liq($),1m_Long_Liq($),1m_Short_Liq($),Liq_Threshold($),1m_OI_Speed(%),OI_Speed_Threshold(%),5s_Price_Delta($),1m_Price_Delta($),1m_Price_Slope,Signal,Bot_State
2026-08-29 00:00:33,79783,6127415,2176055,3951359,1400000,0.4865,0.18,4.4,255.1,6.0146,LONG,STOPPED
2026-08-29 00:00:34,79783,6107438,2156078,3951359,1400000,0.4865,0.18,0.0,255.1,5.9813,LONG,STOPPED
2026-08-29 00:00:35,79783,6107438,2156078,3951359,1400000,0.4861,0.18,0.0,257.6,5.9283,LONG,STOPPED
2026-08-29 00:00:36,79784,6107438,2156078,3951359,1400000,0.4869,0.18,32.0,261.3,5.856,LONG,STOPPED
2026-08-29 00:00:37,79784,6432402,2133355,4299047,1400000,0.4869,0.18,32.0,261.3,5.856,LONG,STOPPED
2026-08-29 00:00:38,79790,6432402,2133355,4299047,1400000,0.4655,0.18,6.0,267.3,5.7044,LONG,STOPPED
2026-08-29 00:00:44,79788,6490164,2167279,4322885,1400000,0.4613,0.18,10.7,272.9,4.8195,LONG,STOPPED
2026-08-29 00:00:45,79788,6490164,2167279,4322885,1400000,0.4613,0.18,10.7,272.9,4.8195,LONG,STOPPED
2026-08-29 00:00:46,79789,6464943,2142057,4322885,1400000,0.4607,0.18,11.0,273.1,4.5025,LONG,STOPPED
2026-08-29 00:00:47,79789,6432733,2120988,4311744,1400000,0.4607,0.18,0.2,273.1,4.3323,LONG,STOPPED
2026-08-29 00:01:12,79724,4628956,1988940,2640015,1400000,0.4842,0.18,-11.3,-96.0,-0.8887,SHORT,STOPPED
2026-08-29 00:01:14,79737,2675036,1218012,1457024,1400000,0.3551,0.18,-6.1,-34.1,-0.8869,SHORT,STOPPED
2026-08-29 00:01:15,79737,2898633,1174261,1724371,1400000,0.353,0.18,-6.1,-34.1,-0.8869,SHORT,STOPPED
2026-08-29 00:01:19,79727,2840925,1119370,1721555,1400000,0.4233,0.18,-10.3,-22.8,-0.8237,SHORT,STOPPED
2026-08-29 00:01:20,79722,2840925,1119370,1721555,1400000,0.4233,0.18,-31.6,-17.6,-0.9126,SHORT,STOPPED
2026-08-29 00:01:21,79720,2840925,1119370,1721555,1400000,0.4233,0.18,-33.1,-15.8,-1.0029,SHORT,STOPPED
2026-08-29 00:01:22,79688,2898276,1176720,1721555,1400000,0.4233,0.18,-66.0,-39.0,-1.2123,SHORT,STOPPED
2026-08-29 00:01:23,79688,2779478,1057922,1721555,1400000,0.4256,0.18,-66.0,-39.0,-1.2123,SHORT,STOPPED
2026-08-29 00:01:24,79690,2779478,1057922,1721555,1400000,0.4258,0.18,-37.4,-16.0,-1.5503,SHORT,STOPPED
2026-08-29 00:01:26,79686,2739093,1017537,1721555,1400000,0.4258,0.18,-34.0,-103.7,-1.8903,SHORT,STOPPED
2026-08-29 00:30:33,79218,1717265,1292152,425112,1400000,-0.2117,0.18,-108.2,-86.3,-1.0851,SHORT,STOPPED
2026-08-29 00:30:34,79218,1717265,1292152,425112,1400000,-0.2117,0.18,-108.2,-86.3,-1.4336,SHORT,STOPPED
2026-08-29 00:30:35,79224,1767000,1292152,474847,1400000,-0.2117,0.18,-100.3,-88.9,-1.7217,SHORT,STOPPED
2026-08-29 00:30:56,79256,2069672,1461408,608263,1400000,-0.2548,0.18,-1.7,-73.9,-2.0379,SHORT,STOPPED
2026-08-29 00:30:57,79256,2069672,1461408,608263,1400000,-0.2548,0.18,-1.9,-77.9,-1.8878,SHORT,STOPPED
2026-08-29 00:30:58,79256,2069672,1461408,608263,1400000,-0.2572,0.18,-1.9,-77.9,-1.8099,SHORT,STOPPED
2026-08-29 00:30:59,79256,2069672,1461408,608263,1400000,-0.2575,0.18,-5.3,-77.9,-1.732,SHORT,STOPPED
2026-08-29 00:31:00,79256,2069672,1461408,608263,1400000,-0.2583,0.18,-5.3,-81.7,-1.6539,SHORT,STOPPED
2026-08-29 00:31:01,79256,2069672,1461408,608263,1400000,-0.2583,0.18,0.0,-81.9,-1.5742,SHORT,STOPPED
2026-08-29 00:31:02,79256,2069672,1461408,608263,1400000,-0.2583,0.18,-5.3,-83.9,-1.4947,SHORT,STOPPED
2026-08-29 00:31:03,79256,2069672,1461408,608263,1400000,-0.2586,0.18,-5.3,-83.9,-1.4947,SHORT,STOPPED
2026-08-29 00:31:04,79234,2186764,1578501,608263,1400000,-0.2586,0.18,-21.6,-105.5,-1.4197,SHORT,STOPPED
2026-08-29 00:31:05,79234,2186764,1578501,608263,1400000,-0.2593,0.18,-21.6,-105.5,-1.4169,SHORT,STOPPED
2026-08-29 00:31:06,79234,2186764,1578501,608263,1400000,-0.2593,0.18,-21.6,-105.5,-1.4071,SHORT,STOPPED
2026-08-29 00:31:07,79236,2186764,1578501,608263,1400000,-0.2593,0.18,-19.1,-103.0,-1.3813,SHORT,STOPPED
2026-08-29 00:31:08,79225,2226637,1618374,608263,1400000,-0.2593,0.18,-30.1,-114.0,-1.3935,SHORT,STOPPED
2026-08-29 00:31:09,79222,2226637,1618374,608263,1400000,-0.2593,0.18,-12.5,-118.0,-1.4126,SHORT,STOPPED
2026-08-29 00:31:10,79222,2226637,1618374,608263,1400000,-0.2591,0.18,-12.5,-118.0,-1.4223,SHORT,STOPPED
2026-08-29 00:31:11,79222,2226637,1618374,608263,1400000,-0.2591,0.18,-12.5,-118.0,-1.4223,SHORT,STOPPED
2026-08-29 00:31:12,79222,2226637,1618374,608263,1400000,-0.2578,0.18,-12.5,-118.5,-1.4234,SHORT,STOPPED
2026-08-29 00:31:13,79222,2226637,1618374,608263,1400000,-0.2628,0.18,-4.0,-120.0,-1.4021,SHORT,STOPPED
2026-08-29 00:31:14,79222,2226637,1618374,608263,1400000,-0.2628,0.18,-4.0,-120.0,-1.3806,SHORT,STOPPED
2026-08-29 00:31:15,79218,2243882,1635618,608263,1400000,-0.2628,0.18,-4.0,-124.0,-1.3688,SHORT,STOPPED
2026-08-29 00:31:16,79218,2264477,1656214,608263,1400000,-0.2628,0.18,-4.0,-124.0,-1.3502,SHORT,STOPPED
2026-08-29 00:31:17,79218,2283804,1675540,608263,1400000,-0.2628,0.18,-4.0,-128.0,-1.3254,SHORT,STOPPED
2026-08-29 00:31:18,79218,2283804,1675540,608263,1400000,-0.2628,0.18,-4.0,-128.0,-1.2925,SHORT,STOPPED
2026-08-29 00:31:19,79218,2283804,1675540,608263,1400000,-0.2639,0.18,-4.0,-128.0,-1.2547,SHORT,STOPPED
2026-08-29 00:31:20,79218,2472504,1864241,608263,1400000,-0.2639,0.18,-4.0,-128.0,-1.2547,SHORT,STOPPED
2026-08-29 00:31:21,79194,2472504,1864241,608263,1400000,-0.2648,0.18,-23.3,-151.3,-1.303,SHORT,STOPPED
2026-08-29 00:31:22,79188,2472504,1864241,608263,1400000,-0.2624,0.18,-30.0,-155.5,-1.3874,SHORT,STOPPED
2026-08-29 00:31:23,79186,2565831,1957568,608263,1400000,-0.2634,0.18,-31.8,-140.7,-1.4315,SHORT,STOPPED
2026-08-29 00:31:24,79186,2576051,1967788,608263,1400000,-0.2634,0.18,-31.8,-140.7,-1.4723,SHORT,STOPPED
2026-08-29 00:31:25,79186,2576051,1967788,608263,1400000,-0.264,0.18,-8.5,-140.7,-1.5008,SHORT,STOPPED
2026-08-29 00:31:26,79186,2613814,2005551,608263,1400000,-0.264,0.18,-8.7,-141.0,-1.5188,SHORT,STOPPED
2026-08-29 00:31:27,79186,2613814,2005551,608263,1400000,-0.264,0.18,-2.0,-141.0,-1.5263,SHORT,STOPPED
2026-08-29 00:31:28,79186,2637138,2005551,631587,1400000,-0.2643,0.18,-1.8,-140.7,-1.5234,SHORT,STOPPED
2026-08-29 00:31:29,79186,2637138,2005551,631587,1400000,-0.2643,0.18,-1.8,-140.7,-1.5234,SHORT,STOPPED
2026-08-29 00:31:30,79186,2637138,2005551,631587,1400000,-0.2643,0.18,0.0,-138.8,-1.5119,SHORT,STOPPED
2026-08-29 00:41:17,78989,1734285,1507060,227225,1400000,0.2113,0.18,-30.2,-150.6,-2.4256,SHORT,STOPPED
2026-08-29 00:41:18,79014,1734285,1507060,227225,1400000,0.2113,0.18,-5.4,-125.4,-2.3994,SHORT,STOPPED
2026-08-29 00:41:19,79000,1734285,1507060,227225,1400000,0.2114,0.18,-19.2,-138.2,-2.4196,SHORT,STOPPED
2026-08-29 00:41:20,78980,2477912,2221714,256198,1400000,0.2114,0.18,-40.0,-159.0,-2.5087,SHORT,STOPPED
2026-08-29 00:41:21,78980,2477912,2221714,256198,1400000,0.2253,0.18,-40.0,-159.0,-2.5087,SHORT,STOPPED
2026-08-29 00:41:22,78980,2477912,2221714,256198,1400000,0.2253,0.18,-9.8,-153.4,-2.633,SHORT,STOPPED
2026-08-29 00:41:23,78980,2477912,2221714,256198,1400000,0.2253,0.18,-34.6,-153.4,-2.6716,SHORT,STOPPED
2026-08-29 00:41:24,78988,2487720,2247792,239927,1400000,0.2234,0.18,-12.4,-140.4,-2.6624,SHORT,STOPPED
2026-08-29 00:41:25,78972,6077928,4165431,1912496,1400000,0.2216,0.18,-8.0,-156.8,-2.7092,SHORT,STOPPED
2026-08-29 00:41:26,78975,6119434,4165431,1954002,1400000,0.2216,0.18,-4.9,-153.0,-2.7281,SHORT,STOPPED
2026-08-29 00:41:27,78959,6156684,4202681,1954002,1400000,0.2216,0.18,-20.0,-158.0,-2.7925,SHORT,STOPPED
2026-08-29 00:41:28,78959,6133061,4179058,1954002,1400000,0.2223,0.18,-20.0,-152.9,-2.8447,SHORT,STOPPED
2026-08-29 00:41:29,78959,6134710,4179058,1955651,1400000,0.2223,0.18,-20.0,-152.9,-2.8447,SHORT,STOPPED
2026-08-29 00:41:30,78960,6153182,4197531,1955651,1400000,0.2223,0.18,-28.4,-142.7,-2.8831,SHORT,STOPPED
2026-08-29 00:41:31,78959,6153182,4197531,1955651,1400000,0.1996,0.18,-15.8,-143.5,-2.9322,SHORT,STOPPED
2026-08-29 00:41:32,78956,6153182,4197531,1955651,1400000,0.1996,0.18,-3.9,-146.6,-2.9484,SHORT,STOPPED
2026-08-29 00:41:33,78956,6153182,4197531,1955651,1400000,0.2005,0.18,-4.0,-144.0,-2.9514,SHORT,STOPPED
2026-08-29 00:41:34,78952,6103468,4147816,1955651,1400000,0.2005,0.18,-8.0,-148.0,-2.9594,SHORT,STOPPED
2026-08-29 00:59:07,78312,4781621,3910102,871519,1400000,0.4791,0.18,-22.4,-128.8,-2.1067,SHORT,STOPPED
2026-08-29 00:59:20,78382,3485844,2544012,941832,1400000,0.5166,0.18,-13.5,-17.3,-0.2064,SHORT,STOPPED
2026-08-29 00:59:21,78382,3510340,2544012,966328,1400000,0.523,0.18,-13.5,-17.3,-0.2064,SHORT,STOPPED
2026-08-29 00:59:42,78330,2847830,2169215,678614,1400000,0.5301,0.18,-22.7,-57.8,-0.0786,SHORT,STOPPED
2026-08-29 00:59:43,78328,2798900,2120285,678614,1400000,0.5301,0.18,-24.7,-51.8,-0.2465,SHORT,STOPPED
2026-08-29 00:59:44,78328,2798900,2120285,678614,1400000,0.5309,0.18,-24.7,-51.8,-0.4016,SHORT,STOPPED
2026-08-29 00:59:45,78337,2820394,2120285,700108,1400000,0.5281,0.18,-14.9,-34.2,-0.5019,SHORT,STOPPED
2026-08-29 00:59:46,78337,2820394,2120285,700108,1400000,0.5409,0.18,-14.9,-34.2,-0.5019,SHORT,STOPPED
2026-08-29 00:59:48,78328,2879575,2179467,700108,1400000,0.547,0.18,0.0,-36.5,-0.7911,SHORT,STOPPED
2026-08-29 00:59:49,78328,2879575,2179467,700108,1400000,0.5452,0.18,-2.0,-26.1,-0.893,SHORT,STOPPED
2026-08-29 00:59:50,78328,2915124,2136688,778436,1400000,0.5452,0.18,-9.8,-22.0,-0.989,SHORT,STOPPED
2026-08-29 00:59:51,78328,2826309,2009245,817063,1400000,0.5463,0.18,-9.8,-22.0,-1.0759,SHORT,STOPPED
2026-08-29 00:59:52,78322,2954301,2044536,909764,1400000,0.5463,0.18,-15.3,-27.5,-1.1735,SHORT,STOPPED
2026-08-29 00:59:53,78325,2954301,2044536,909764,1400000,0.5569,0.18,-2.6,-24.6,-1.2476,SHORT,STOPPED
2026-08-29 00:59:54,78325,2925843,2016078,909764,1400000,0.556,0.18,-2.6,-24.6,-1.2476,SHORT,STOPPED
2026-08-29 00:59:55,78326,2960384,2016078,944306,1400000,0.556,0.18,-1.8,-23.8,-1.3084,SHORT,STOPPED
2026-08-29 01:00:00,78331,2852238,1948940,903298,1400000,0.5635,0.18,-1.3,-21.0,-1.3983,SHORT,STOPPED
2026-08-29 01:00:01,78331,2805267,1901969,903298,1400000,0.5635,0.18,-1.3,-21.0,-1.3983,SHORT,STOPPED
2026-08-29 01:00:02,78327,2660502,1757203,903298,1400000,0.5635,0.18,-4.8,-7.4,-1.4599,SHORT,STOPPED
2026-08-29 01:09:50,78135,2998090,2062495,935594,1400000,-0.1883,0.18,-4.7,-42.9,-1.0186,SHORT,STOPPED
2026-08-29 01:09:51,78115,3076283,2062495,1013787,1400000,-0.1883,0.18,-29.0,-63.1,-1.0965,SHORT,STOPPED
2026-08-29 01:09:52,78114,3076283,2062495,1013787,1400000,-0.1859,0.18,-30.0,-64.1,-1.1401,SHORT,STOPPED
2026-08-29 01:09:53,78114,3076283,2062495,1013787,1400000,-0.1859,0.18,-30.0,-58.1,-1.1749,SHORT,STOPPED
2026-08-29 01:09:54,78119,3076283,2062495,1013787,1400000,-0.186,0.18,-15.2,-48.6,-1.1821,SHORT,STOPPED
2026-08-29 01:10:01,78110,2874321,1886264,988057,1400000,-0.1833,0.18,-22.6,-39.8,-1.1869,SHORT,STOPPED
2026-08-29 01:10:02,78096,2920119,1932062,988057,1400000,-0.1833,0.18,-33.3,-53.9,-1.2695,SHORT,STOPPED
2026-08-29 01:10:03,78105,2920119,1932062,988057,1400000,-0.1823,0.18,-17.6,-71.3,-1.3045,SHORT,STOPPED
2026-08-29 01:10:04,78105,2887274,1932062,955212,1400000,-0.1823,0.18,-17.6,-71.3,-1.3045,SHORT,STOPPED
2026-08-29 01:10:05,78096,2887274,1932062,955212,1400000,-0.1823,0.18,-25.8,-76.2,-1.356,SHORT,STOPPED
2026-08-29 01:10:06,78101,2887274,1932062,955212,1400000,-0.1869,0.18,-9.1,-70.9,-1.3698,SHORT,STOPPED
2026-08-29 01:10:08,78073,2962894,2007682,955212,1400000,-0.191,0.18,-31.4,-92.9,-1.4868,SHORT,STOPPED
2026-08-29 01:10:09,78071,3024680,2069467,955212,1400000,-0.191,0.18,-34.1,-106.9,-1.5906,SHORT,STOPPED
2026-08-29 01:10:10,78070,3024680,2069467,955212,1400000,-0.191,0.18,-26.1,-106.6,-1.6757,SHORT,STOPPED
2026-08-29 01:10:11,78064,3024680,2069467,955212,1400000,-0.2007,0.18,-37.1,-112.0,-1.7697,SHORT,STOPPED
2026-08-29 01:10:12,78064,3012365,2057153,955212,1400000,-0.2007,0.18,-37.1,-112.6,-1.8476,SHORT,STOPPED
2026-08-29 01:10:13,78064,3051416,2096203,955212,1400000,-0.2055,0.18,-37.1,-112.6,-1.8476,SHORT,STOPPED
2026-08-29 01:10:14,78030,3142497,2187285,955212,1400000,-0.2055,0.18,-41.2,-129.7,-2.1674,SHORT,STOPPED
2026-08-29 01:10:15,78026,3099375,2144163,955212,1400000,-0.2056,0.18,-44.0,-140.7,-2.3395,SHORT,STOPPED
2026-08-29 01:10:16,78026,3074459,2144163,930296,1400000,-0.2055,0.18,-38.0,-140.7,-2.482,SHORT,STOPPED
2026-08-29 01:10:17,78034,3074459,2144163,930296,1400000,-0.2055,0.18,-29.7,-136.6,-2.5688,SHORT,STOPPED
2026-08-29 01:10:18,78034,3053438,2144163,909275,1400000,-0.2046,0.18,-7.7,-149.7,-2.6347,SHORT,STOPPED
2026-08-29 01:10:31,78061,2974056,2181409,792647,1400000,-0.2577,0.18,-0.4,-99.3,-1.8501,SHORT,STOPPED
2026-08-29 01:11:26,78000,1585588,1318242,267346,1400000,0.1937,0.18,-10.0,-55.5,-2.0297,SHORT,STOPPED
2026-08-29 01:11:27,78000,1585588,1318242,267346,1400000,0.1937,0.18,0.0,-55.5,-2.1036,SHORT,STOPPED
2026-08-29 01:11:28,78000,1585588,1318242,267346,1400000,0.1972,0.18,0.0,-61.2,-2.1645,SHORT,STOPPED
2026-08-29 01:11:29,78000,1485218,1241288,243929,1400000,0.1972,0.18,0.0,-59.9,-2.2099,SHORT,STOPPED
2026-08-29 01:11:30,78000,1485218,1241288,243929,1400000,0.1966,0.18,0.0,-61.6,-2.245,SHORT,STOPPED
2026-08-29 01:11:31,78000,1562052,1330121,231930,1400000,0.1966,0.18,0.0,-70.0,-2.269,SHORT,STOPPED
2026-08-29 01:11:34,77977,2432376,2007943,424432,1400000,0.1966,0.18,-22.4,-88.4,-2.2828,SHORT,STOPPED
2026-08-29 01:11:43,77989,2187730,1875334,312395,1400000,0.185,0.18,-17.8,-118.1,-2.0749,SHORT,STOPPED
2026-08-29 01:11:44,77989,2187730,1875334,312395,1400000,0.185,0.18,-10.0,-119.7,-2.0229,SHORT,STOPPED
2026-08-29 01:11:45,77982,2187730,1875334,312395,1400000,0.1806,0.18,-5.3,-134.0,-1.9934,SHORT,STOPPED
2026-08-29 01:14:13,77872,1647367,1096700,550667,1400000,0.182,0.18,-5.4,-55.0,-1.3959,SHORT,STOPPED
2026-08-29 01:14:19,77870,1625361,1056251,569110,1400000,0.1938,0.18,-3.0,-55.8,-1.4157,SHORT,STOPPED
2026-08-29 01:14:20,77860,1865892,1296781,569110,1400000,0.1938,0.18,-13.0,-65.8,-1.4437,SHORT,STOPPED
2026-08-29 01:14:21,77859,1865892,1296781,569110,1400000,0.1842,0.18,-12.4,-76.2,-1.4644,SHORT,STOPPED
2026-08-29 01:14:22,77854,1840951,1271841,569110,1400000,0.1857,0.18,-16.0,-82.0,-1.494,SHORT,STOPPED
2026-08-29 01:14:23,77844,2459305,1869866,589439,1400000,0.1857,0.18,-25.6,-91.5,-1.5518,SHORT,STOPPED
2026-08-29 01:14:24,77844,2445320,1868680,576640,1400000,0.1843,0.18,-25.6,-91.6,-1.5976,SHORT,STOPPED
2026-08-29 01:14:25,77844,2435314,1868680,566634,1400000,0.1843,0.18,-25.6,-91.6,-1.5976,SHORT,STOPPED
2026-08-29 01:14:26,77844,2485928,1868680,617247,1400000,0.1946,0.18,-15.6,-91.6,-1.6323,SHORT,STOPPED
2026-08-29 01:14:27,77844,2460837,1868680,592157,1400000,0.1932,0.18,-9.3,-91.3,-1.6724,SHORT,STOPPED
2026-08-29 01:14:33,77846,2460581,1859810,600771,1400000,0.18,0.18,-1.4,-76.1,-1.4229,SHORT,STOPPED
2026-08-29 01:14:34,77846,2717459,2116688,600771,1400000,0.18,0.18,-1.4,-76.1,-1.4229,SHORT,STOPPED
2026-08-29 01:14:35,77842,2717459,2116688,600771,1400000,0.1812,0.18,-21.8,-77.8,-1.4477,SHORT,STOPPED
2026-08-29 01:14:36,77842,2646983,2046212,600771,1400000,0.1812,0.18,-21.1,-79.6,-1.442,SHORT,STOPPED
2026-08-29 01:14:37,77849,2646983,2046212,600771,1400000,0.1812,0.18,-3.4,-72.8,-1.4033,SHORT,STOPPED
2026-08-29 01:17:26,77652,4282375,2590130,1692244,1400000,-0.215,0.18,-26.7,-137.5,-2.1778,SHORT,STOPPED
2026-08-29 01:17:27,77652,4310318,2590130,1720187,1400000,-0.215,0.18,-28.0,-137.5,-2.1974,SHORT,STOPPED
2026-08-29 01:17:28,77650,4143226,2464514,1678711,1400000,-0.2166,0.18,-30.7,-148.7,-2.2082,SHORT,STOPPED
2026-08-29 01:17:29,77650,4143226,2464514,1678711,1400000,-0.2166,0.18,-12.0,-148.7,-2.1967,SHORT,STOPPED
2026-08-29 01:17:30,77613,4595080,2903945,1691135,1400000,-0.2185,0.18,-38.6,-185.3,-2.318,SHORT,STOPPED
2026-08-29 01:17:31,77613,4639391,2948255,1691135,1400000,-0.2184,0.18,-38.6,-185.1,-2.4163,SHORT,STOPPED
2026-08-29 01:17:32,77613,4982963,3291827,1691135,1400000,-0.2184,0.18,-38.6,-178.5,-2.4935,SHORT,STOPPED
2026-08-29 01:17:33,77618,5032639,3291827,1740811,1400000,-0.222,0.18,-31.0,-172.9,-2.5336,SHORT,STOPPED
2026-08-29 01:17:34,77619,5043104,3302292,1740811,1400000,-0.2357,0.18,-30.3,-157.2,-2.5551,SHORT,STOPPED
2026-08-29 01:17:35,77619,5175253,3302292,1872961,1400000,-0.2357,0.18,-30.3,-157.2,-2.5551,SHORT,STOPPED
2026-08-29 01:17:40,77618,5387899,3373002,2014896,1400000,-0.324,0.18,-30.0,-141.4,-2.3133,SHORT,STOPPED
2026-08-29 01:17:41,77613,5387899,3373002,2014896,1400000,-0.3485,0.18,-36.6,-138.6,-2.3241,SHORT,STOPPED
2026-08-29 01:17:42,77613,5387899,3373002,2014896,1400000,-0.3485,0.18,-14.5,-137.9,-2.3276,SHORT,STOPPED
2026-08-29 01:17:43,77613,5387899,3373002,2014896,1400000,-0.3419,0.18,-14.5,-137.9,-2.3276,SHORT,STOPPED
2026-08-29 01:17:44,77613,5440265,3425368,2014896,1400000,-0.3419,0.18,-12.6,-136.6,-2.2813,SHORT,STOPPED
2026-08-29 01:17:45,77613,5427070,3425368,2001701,1400000,-0.3425,0.18,-4.6,-132.6,-2.2578,SHORT,STOPPED
2026-08-29 01:17:46,77613,5312460,3340425,1972034,1400000,-0.3425,0.18,-4.6,-117.5,-2.23,SHORT,STOPPED
2026-08-29 01:17:47,77613,4845167,2873132,1972034,1400000,-0.3425,0.18,0.0,-129.7,-2.2038,SHORT,STOPPED
2026-08-29 01:17:50,77613,4760309,2883806,1876502,1400000,-0.3191,0.18,-7.2,-121.9,-1.9797,SHORT,STOPPED
2026-08-29 01:17:51,77613,4760309,2883806,1876502,1400000,-0.3191,0.18,-7.2,-121.9,-1.9797,SHORT,STOPPED
2026-08-29 01:17:52,77613,4629113,2800662,1828450,1400000,-0.2657,0.18,0.0,-103.3,-1.937,SHORT,STOPPED
2026-08-29 01:17:53,77610,4675956,2769818,1906138,1400000,-0.2657,0.18,-17.6,-110.5,-1.8817,SHORT,STOPPED
2026-08-29 01:17:54,77610,4675956,2769818,1906138,1400000,-0.2691,0.18,-17.5,-114.8,-1.8443,SHORT,STOPPED
2026-08-29 01:17:55,77610,4603399,2769818,1833581,1400000,-0.2691,0.18,-3.4,-105.2,-1.7992,SHORT,STOPPED
2026-08-29 01:17:56,77613,4551260,2730113,1821146,1400000,-0.2304,0.18,0.0,-101.8,-1.7425,SHORT,STOPPED
2026-08-29 01:17:59,77610,4473258,2702463,1770794,1400000,-0.2183,0.18,0.0,-101.2,-1.4937,SHORT,STOPPED
2026-08-29 01:18:00,77610,4395546,2624751,1770794,1400000,-0.2183,0.18,0.0,-101.1,-1.4619,SHORT,STOPPED
2026-08-29 01:18:04,77610,3839144,2195218,1643925,1400000,-0.2352,0.18,0.0,-84.0,-1.1167,SHORT,STOPPED
2026-08-29 01:18:05,77610,3814880,2170954,1643925,1400000,-0.2142,0.18,0.0,-84.0,-1.0825,SHORT,STOPPED
2026-08-29 01:18:06,77601,3814880,2170954,1643925,1400000,-0.2142,0.18,-27.9,-85.0,-1.0806,SHORT,STOPPED
2026-08-29 01:25:16,76934,11054204,8577441,2476763,1400000,-0.1882,0.18,-20.5,-233.1,-5.0453,SHORT,STOPPED
2026-08-29 01:25:17,76904,11438090,9250721,2187368,1400000,-0.1882,0.18,-26.2,-263.1,-5.2887,SHORT,STOPPED
2026-08-29 01:25:18,76904,11362739,9175370,2187368,1400000,-0.1958,0.18,-26.2,-267.0,-5.489,SHORT,STOPPED
2026-08-29 01:25:19,76904,12025102,9450839,2574263,1400000,-0.1958,0.18,-0.1,-260.3,-5.6476,SHORT,STOPPED
2026-08-29 01:25:20,76895,12388067,9825626,2562441,1400000,-0.1958,0.18,-20.1,-263.5,-5.8097,SHORT,STOPPED
2026-08-29 01:25:23,76899,12551900,10014539,2537360,1400000,-0.2031,0.18,-4.9,-250.0,-6.1147,SHORT,STOPPED
2026-08-29 01:26:28,77097,7168799,3737757,3431042,1400000,0.2094,0.18,39.9,205.3,0.4161,LONG,STOPPED
2026-08-29 01:26:29,77103,7158744,3727702,3431042,1400000,0.2094,0.18,61.9,203.3,0.2974,LONG,STOPPED
2026-08-29 01:26:30,77068,7173806,3742764,3431042,1400000,0.2606,0.18,8.9,144.7,0.0466,LONG,STOPPED
2026-08-29 01:26:42,77198,6391926,3845331,2546595,1400000,0.2563,0.18,100.5,105.6,0.0079,LONG,STOPPED
2026-08-29 01:26:43,77209,6457790,3940847,2516942,1400000,0.2563,0.18,92.8,133.5,0.401,LONG,STOPPED
2026-08-29 01:26:44,77237,6154907,3574826,2580080,1400000,0.2587,0.18,120.0,159.9,0.8545,LONG,STOPPED
2026-08-29 01:26:45,77215,6112569,3532488,2580080,1400000,0.279,0.18,87.5,101.5,1.1732,LONG,STOPPED
2026-08-29 01:26:46,77217,6099696,3516449,2583246,1400000,0.279,0.18,63.1,115.7,1.4839,LONG,STOPPED
2026-08-29 01:26:47,77212,6077503,3483998,2593504,1400000,0.2726,0.18,14.5,107.1,1.7343,LONG,STOPPED
2026-08-29 01:26:54,77210,6429749,3799877,2629871,1400000,0.2426,0.18,42.5,77.7,2.3726,LONG,STOPPED
2026-08-29 01:26:55,77188,6361981,3799877,2562103,1400000,0.2579,0.18,7.4,58.7,2.4167,LONG,STOPPED
2026-08-29 01:26:56,77188,6423731,3799877,2623853,1400000,0.2607,0.18,15.8,73.8,2.4491,LONG,STOPPED
2026-08-29 01:26:57,77188,6417278,3793425,2623853,1400000,0.2665,0.18,15.8,73.8,2.4491,LONG,STOPPED
2026-08-29 01:27:06,77178,6298258,4110766,2187492,1400000,0.2456,0.18,46.0,85.4,1.7663,LONG,STOPPED
2026-08-29 01:27:07,77198,6317043,4094359,2222683,1400000,0.3088,0.18,75.3,87.6,1.7969,LONG,STOPPED
2026-08-29 01:27:08,77228,6369179,4117256,2251923,1400000,0.2941,0.18,43.0,123.9,1.9444,LONG,STOPPED
2026-08-29 01:27:09,77218,6602618,4273468,2329150,1400000,0.2941,0.18,40.8,89.4,2.031,LONG,STOPPED
2026-08-29 01:27:10,77200,6626752,4327542,2299210,1400000,0.2882,0.18,39.7,78.9,2.0435,LONG,STOPPED
2026-08-29 01:27:11,77180,6703290,4404080,2299210,1400000,0.2858,0.18,2.0,42.3,1.9644,LONG,STOPPED
2026-08-29 01:27:12,77180,6736777,4424741,2312035,1400000,0.2858,0.18,2.0,42.3,1.9644,LONG,STOPPED
2026-08-29 01:27:14,77236,6068187,4130132,1938054,1400000,0.2858,0.18,17.8,102.3,2.0684,LONG,STOPPED
2026-08-29 01:27:15,77247,6068187,4130132,1938054,1400000,0.2318,0.18,47.4,123.6,2.2301,LONG,STOPPED
2026-08-29 01:27:16,77254,6116956,4130132,1986823,1400000,0.2484,0.18,74.0,110.9,2.387,LONG,STOPPED
2026-08-29 01:27:17,77257,6123306,4119177,2004128,1400000,0.2484,0.18,67.2,121.3,2.5469,LONG,STOPPED
2026-08-29 01:27:18,77247,6078026,4119177,1958848,1400000,0.2359,0.18,49.5,125.5,2.6383,LONG,STOPPED
2026-08-29 01:27:19,77247,6093766,4121334,1972432,1400000,0.2303,0.18,10.8,112.2,2.7028,LONG,STOPPED
2026-08-29 01:27:20,77247,6087251,4096242,1991009,1400000,0.2303,0.18,10.8,112.2,2.7028,LONG,STOPPED
2026-08-29 01:27:21,77264,6006230,4042505,1963724,1400000,0.2303,0.18,16.5,164.0,2.8231,LONG,STOPPED
